id,highavse,lowavse,truedcr,predicted_lq
3155818,1.0,1.0,1.0,1.0
3155821,1.0,1.0,1.0,1.0
3155822,1.0,1.0,1.0,1.0
3155823,1.0,1.0,1.0,1.0
3155825,1.0,1.0,1.0,1.0
3155827,1.0,1.0,1.0,1.0
3155828,1.0,1.0,1.0,1.0
3155831,1.0,1.0,1.0,1.0
3155833,1.0,1.0,1.0,1.0
3155834,1.0,1.0,1.0,1.0
3155835,1.0,1.0,1.0,1.0
3155839,1.0,1.0,1.0,1.0
3155840,1.0,1.0,1.0,1.0
3155843,1.0,1.0,1.0,1.0
3155844,1.0,1.0,1.0,1.0
3155845,1.0,1.0,1.0,1.0
3155847,1.0,1.0,1.0,1.0
3155848,1.0,1.0,1.0,1.0
3155849,1.0,1.0,1.0,1.0
3155851,1.0,1.0,1.0,1.0
3155856,1.0,1.0,1.0,1.0
3155857,1.0,1.0,1.0,1.0
3155859,1.0,1.0,1.0,1.0
3155864,1.0,1.0,1.0,1.0
3155866,1.0,1.0,1.0,1.0
3155869,1.0,1.0,1.0,1.0
3155874,1.0,1.0,1.0,1.0
3155875,1.0,1.0,1.0,1.0
3155876,1.0,1.0,1.0,1.0
3155878,1.0,1.0,1.0,1.0
3155880,1.0,1.0,1.0,1.0
3155881,1.0,1.0,1.0,1.0
3155882,1.0,1.0,1.0,1.0
3155883,1.0,1.0,1.0,1.0
3155887,1.0,1.0,1.0,1.0
3155889,1.0,1.0,1.0,1.0
3155892,1.0,1.0,1.0,1.0
3155893,1.0,1.0,1.0,1.0
3155894,1.0,1.0,1.0,1.0
3155895,1.0,1.0,1.0,1.0
3155896,1.0,1.0,1.0,1.0
3155897,1.0,1.0,1.0,1.0
3155899,1.0,1.0,1.0,1.0
3155900,1.0,1.0,1.0,1.0
3155901,1.0,1.0,1.0,1.0
3155902,1.0,1.0,1.0,1.0
3155903,1.0,1.0,1.0,1.0
3155904,1.0,1.0,1.0,1.0
3155906,1.0,1.0,1.0,1.0
3155908,1.0,1.0,1.0,1.0
3155911,1.0,1.0,1.0,1.0
3155912,1.0,1.0,1.0,1.0
3155913,1.0,1.0,1.0,1.0
3155916,1.0,1.0,1.0,1.0
3155917,1.0,1.0,1.0,1.0
3155918,1.0,1.0,1.0,1.0
3155919,1.0,1.0,1.0,1.0
3155921,1.0,1.0,1.0,1.0
3155922,1.0,1.0,1.0,1.0
3155923,1.0,1.0,1.0,1.0
3155924,1.0,1.0,1.0,1.0
3155925,1.0,1.0,1.0,1.0
3155928,1.0,1.0,1.0,1.0
3155929,1.0,1.0,1.0,1.0
3155930,1.0,1.0,1.0,1.0
3155932,1.0,1.0,1.0,1.0
3155934,1.0,1.0,1.0,1.0
3155935,1.0,1.0,1.0,1.0
3155936,1.0,1.0,1.0,1.0
3155942,1.0,1.0,1.0,1.0
3155947,1.0,1.0,1.0,1.0
3155950,1.0,1.0,1.0,1.0
3155953,1.0,1.0,1.0,1.0
3155955,1.0,1.0,1.0,1.0
3155956,1.0,1.0,1.0,1.0
3155958,1.0,1.0,1.0,1.0
3155961,1.0,1.0,1.0,1.0
3155963,1.0,1.0,1.0,1.0
3155964,1.0,1.0,1.0,1.0
3155966,1.0,1.0,1.0,1.0
3155968,1.0,1.0,1.0,1.0
3155969,1.0,1.0,1.0,1.0
3155970,1.0,1.0,1.0,1.0
3155972,1.0,1.0,1.0,1.0
3155974,1.0,1.0,1.0,1.0
3155975,1.0,1.0,1.0,1.0
3155977,1.0,1.0,1.0,1.0
3155978,1.0,1.0,1.0,1.0
3155979,1.0,1.0,1.0,1.0
3155981,1.0,1.0,1.0,1.0
3155982,1.0,1.0,1.0,1.0
3155984,1.0,1.0,1.0,1.0
3155986,1.0,1.0,1.0,1.0
3155987,1.0,1.0,1.0,1.0
3155992,1.0,1.0,1.0,1.0
3155993,1.0,1.0,1.0,1.0
3155995,1.0,1.0,1.0,1.0
3155996,1.0,1.0,1.0,1.0
3155997,1.0,1.0,1.0,1.0
3156000,1.0,1.0,1.0,1.0
3156002,1.0,1.0,1.0,1.0
3156007,1.0,1.0,1.0,1.0
3156008,1.0,1.0,1.0,1.0
3156010,1.0,1.0,1.0,1.0
3156011,1.0,1.0,1.0,1.0
3156012,1.0,1.0,1.0,1.0
3156020,1.0,1.0,1.0,1.0
3156022,1.0,1.0,1.0,1.0
3156023,1.0,1.0,1.0,1.0
3156027,1.0,1.0,1.0,1.0
3156029,1.0,1.0,1.0,1.0
3156030,1.0,1.0,1.0,1.0
3156031,1.0,1.0,1.0,1.0
3156032,1.0,1.0,1.0,1.0
3156033,1.0,1.0,1.0,1.0
3156035,1.0,1.0,1.0,1.0
3156036,1.0,1.0,1.0,1.0
3156038,1.0,1.0,1.0,1.0
3156039,1.0,1.0,1.0,1.0
3156040,1.0,1.0,1.0,1.0
3156041,1.0,1.0,1.0,1.0
3156042,1.0,1.0,1.0,1.0
3156043,1.0,1.0,1.0,1.0
3156045,1.0,1.0,1.0,1.0
3156046,1.0,1.0,1.0,1.0
3156048,1.0,1.0,1.0,1.0
3156049,1.0,1.0,1.0,1.0
3156050,1.0,1.0,1.0,1.0
3156052,1.0,1.0,1.0,1.0
3156053,1.0,1.0,1.0,1.0
3156055,1.0,1.0,1.0,1.0
3156057,1.0,1.0,1.0,1.0
3156058,1.0,1.0,1.0,1.0
3156066,1.0,1.0,1.0,1.0
3156069,1.0,1.0,1.0,1.0
3156070,1.0,1.0,1.0,1.0
3156071,1.0,1.0,1.0,1.0
3156072,1.0,1.0,1.0,1.0
3156074,1.0,1.0,1.0,1.0
3156075,1.0,1.0,1.0,1.0
3156080,1.0,1.0,1.0,1.0
3156082,1.0,1.0,1.0,1.0
3156083,1.0,1.0,1.0,1.0
3156085,1.0,1.0,1.0,1.0
3156087,1.0,1.0,1.0,1.0
3156088,1.0,1.0,1.0,1.0
3156089,1.0,1.0,1.0,1.0
3156091,1.0,1.0,1.0,1.0
3156092,1.0,1.0,1.0,1.0
3156094,1.0,1.0,1.0,1.0
3156099,1.0,1.0,1.0,1.0
3156100,1.0,1.0,1.0,1.0
3156101,1.0,1.0,1.0,1.0
3156102,1.0,1.0,1.0,1.0
3156103,1.0,1.0,1.0,1.0
3156104,1.0,1.0,1.0,1.0
3156110,1.0,1.0,1.0,1.0
3156112,1.0,1.0,1.0,1.0
3156113,1.0,1.0,1.0,1.0
3156114,1.0,1.0,1.0,1.0
3156116,1.0,1.0,1.0,1.0
3156117,1.0,1.0,1.0,1.0
3156118,1.0,1.0,1.0,1.0
3156120,1.0,1.0,1.0,1.0
3156121,1.0,1.0,1.0,1.0
3156122,1.0,1.0,1.0,1.0
3156123,1.0,1.0,1.0,1.0
3156124,1.0,1.0,1.0,1.0
3156125,1.0,1.0,1.0,1.0
3156126,1.0,1.0,1.0,1.0
3156127,1.0,1.0,1.0,1.0
3156128,1.0,1.0,1.0,1.0
3156129,1.0,1.0,1.0,1.0
3156130,1.0,1.0,1.0,1.0
3156131,1.0,1.0,1.0,1.0
3156132,1.0,1.0,1.0,1.0
3156133,1.0,1.0,1.0,1.0
3156134,1.0,1.0,1.0,1.0
3156135,1.0,1.0,1.0,1.0
3156137,1.0,1.0,1.0,1.0
3156138,1.0,1.0,1.0,1.0
3156139,1.0,1.0,1.0,1.0
3156140,1.0,1.0,1.0,1.0
3156141,1.0,1.0,1.0,1.0
3156145,1.0,1.0,1.0,1.0
3156146,1.0,1.0,1.0,1.0
3156147,1.0,1.0,1.0,1.0
3156154,1.0,1.0,1.0,1.0
3156157,1.0,1.0,1.0,1.0
3156163,1.0,1.0,1.0,1.0
3156165,1.0,1.0,1.0,1.0
3156166,1.0,1.0,1.0,1.0
3156169,1.0,1.0,1.0,1.0
3156173,1.0,1.0,1.0,1.0
3156174,1.0,1.0,1.0,1.0
3156175,1.0,1.0,1.0,1.0
3156176,1.0,1.0,1.0,1.0
3156179,1.0,1.0,1.0,1.0
3156181,1.0,1.0,1.0,1.0
3156182,1.0,1.0,1.0,1.0
3156184,1.0,1.0,1.0,1.0
3156185,1.0,1.0,1.0,1.0
3156186,1.0,1.0,1.0,1.0
3156187,1.0,1.0,1.0,1.0
3156188,1.0,1.0,1.0,1.0
3156189,1.0,1.0,1.0,1.0
3156190,1.0,1.0,1.0,1.0
3156194,1.0,1.0,1.0,1.0
3156197,1.0,1.0,1.0,1.0
3156198,1.0,1.0,1.0,1.0
3156200,1.0,1.0,1.0,1.0
3156201,1.0,1.0,1.0,1.0
3156203,1.0,1.0,1.0,1.0
3156204,1.0,1.0,1.0,1.0
3156205,1.0,1.0,1.0,1.0
3156207,1.0,1.0,1.0,1.0
3156208,1.0,1.0,1.0,1.0
3156212,1.0,1.0,1.0,1.0
3156214,1.0,1.0,1.0,1.0
3156215,1.0,1.0,1.0,1.0
3156217,1.0,1.0,1.0,1.0
3156220,1.0,1.0,1.0,1.0
3156221,1.0,1.0,1.0,1.0
3156222,1.0,1.0,1.0,1.0
3156225,1.0,1.0,1.0,1.0
3156226,1.0,1.0,1.0,1.0
3156229,1.0,1.0,1.0,1.0
3156231,1.0,1.0,1.0,1.0
3156232,1.0,1.0,1.0,1.0
3156233,1.0,1.0,1.0,1.0
3156234,1.0,1.0,1.0,1.0
3156235,1.0,1.0,1.0,1.0
3156236,1.0,1.0,1.0,1.0
3156237,1.0,1.0,1.0,1.0
3156241,1.0,1.0,1.0,1.0
3156242,1.0,1.0,1.0,1.0
3156243,1.0,1.0,1.0,1.0
3156248,1.0,1.0,1.0,1.0
3156250,1.0,1.0,1.0,1.0
3156251,1.0,1.0,1.0,1.0
3156252,1.0,1.0,1.0,1.0
3156253,1.0,1.0,1.0,1.0
3156254,1.0,1.0,1.0,1.0
3156259,1.0,1.0,1.0,1.0
3156260,1.0,1.0,1.0,1.0
3156264,1.0,1.0,1.0,1.0
3156265,1.0,1.0,1.0,1.0
3156266,1.0,1.0,1.0,1.0
3156267,1.0,1.0,1.0,1.0
3156274,1.0,1.0,1.0,1.0
3156275,1.0,1.0,1.0,1.0
3156276,1.0,1.0,1.0,1.0
3156278,1.0,1.0,1.0,1.0
3156279,1.0,1.0,1.0,1.0
3156281,1.0,1.0,1.0,1.0
3156282,1.0,1.0,1.0,1.0
3156283,1.0,1.0,1.0,1.0
3156286,1.0,1.0,1.0,1.0
3156287,1.0,1.0,1.0,1.0
3156288,1.0,1.0,1.0,1.0
3156289,1.0,1.0,1.0,1.0
3156290,1.0,1.0,1.0,1.0
3156291,1.0,1.0,1.0,1.0
3156295,1.0,1.0,1.0,1.0
3156296,1.0,1.0,1.0,1.0
3156298,1.0,1.0,1.0,1.0
3156301,1.0,1.0,1.0,1.0
3156302,1.0,1.0,1.0,1.0
3156304,1.0,1.0,1.0,1.0
3156305,1.0,1.0,1.0,1.0
3156306,1.0,1.0,1.0,1.0
3156307,1.0,1.0,1.0,1.0
3156313,1.0,1.0,1.0,1.0
3156315,1.0,1.0,1.0,1.0
3156316,1.0,1.0,1.0,1.0
3156317,1.0,1.0,1.0,1.0
3156318,1.0,1.0,1.0,1.0
3156319,1.0,1.0,1.0,1.0
3156322,1.0,1.0,1.0,1.0
3156323,1.0,1.0,1.0,1.0
3156324,1.0,1.0,1.0,1.0
3156325,1.0,1.0,1.0,1.0
3156327,1.0,1.0,1.0,1.0
3156328,1.0,1.0,1.0,1.0
3156331,1.0,1.0,1.0,1.0
3156334,1.0,1.0,1.0,1.0
3156336,1.0,1.0,1.0,1.0
3156338,1.0,1.0,1.0,1.0
3156342,1.0,1.0,1.0,1.0
3156344,1.0,1.0,1.0,1.0
3156345,1.0,1.0,1.0,1.0
3156346,1.0,1.0,1.0,1.0
3156347,1.0,1.0,1.0,1.0
3156349,1.0,1.0,1.0,1.0
3156351,1.0,1.0,1.0,1.0
3156352,1.0,1.0,1.0,1.0
3156353,1.0,1.0,1.0,1.0
3156360,1.0,1.0,1.0,1.0
3156362,1.0,1.0,1.0,1.0
3156366,1.0,1.0,1.0,1.0
3156367,1.0,1.0,1.0,1.0
3156368,1.0,1.0,1.0,1.0
3156369,1.0,1.0,1.0,1.0
3156371,1.0,1.0,1.0,1.0
3156373,1.0,1.0,1.0,1.0
3156374,1.0,1.0,1.0,1.0
3156375,1.0,1.0,1.0,1.0
3156377,1.0,1.0,1.0,1.0
3156379,1.0,1.0,1.0,1.0
3156380,1.0,1.0,1.0,1.0
3156382,1.0,1.0,1.0,1.0
3156383,1.0,1.0,1.0,1.0
3156385,1.0,1.0,1.0,1.0
3156386,1.0,1.0,1.0,1.0
3156388,1.0,1.0,1.0,1.0
3156390,1.0,1.0,1.0,1.0
3156391,1.0,1.0,1.0,1.0
3156393,1.0,1.0,1.0,1.0
3156395,1.0,1.0,1.0,1.0
3156396,1.0,1.0,1.0,1.0
3156397,1.0,1.0,1.0,1.0
3156399,1.0,1.0,1.0,1.0
3156400,1.0,1.0,1.0,1.0
3156401,1.0,1.0,1.0,1.0
3156403,1.0,1.0,1.0,1.0
3156405,1.0,1.0,1.0,1.0
3156407,1.0,1.0,1.0,1.0
3156409,1.0,1.0,1.0,1.0
3156410,1.0,1.0,1.0,1.0
3156411,1.0,1.0,1.0,1.0
3156413,1.0,1.0,1.0,1.0
3156415,1.0,1.0,1.0,1.0
3156416,1.0,1.0,1.0,1.0
3156417,1.0,1.0,1.0,1.0
3156420,1.0,1.0,1.0,1.0
3156421,1.0,1.0,1.0,1.0
3156422,1.0,1.0,1.0,1.0
3156425,1.0,1.0,1.0,1.0
3156427,1.0,1.0,1.0,1.0
3156428,1.0,1.0,1.0,1.0
3156430,1.0,1.0,1.0,1.0
3156431,1.0,1.0,1.0,1.0
3156432,1.0,1.0,1.0,1.0
3156433,1.0,1.0,1.0,1.0
3156434,1.0,1.0,1.0,1.0
3156435,1.0,1.0,1.0,1.0
3156438,1.0,1.0,1.0,1.0
3156439,1.0,1.0,1.0,1.0
3156440,1.0,1.0,1.0,1.0
3156441,1.0,1.0,1.0,1.0
3156442,1.0,1.0,1.0,1.0
3156446,1.0,1.0,1.0,1.0
3156448,1.0,1.0,1.0,1.0
3156449,1.0,1.0,1.0,1.0
3156450,1.0,1.0,1.0,1.0
3156451,1.0,1.0,1.0,1.0
3156452,1.0,1.0,1.0,1.0
3156454,1.0,1.0,1.0,1.0
3156457,1.0,1.0,1.0,1.0
3156458,1.0,1.0,1.0,1.0
3156459,1.0,1.0,1.0,1.0
3156460,1.0,1.0,1.0,1.0
3156461,1.0,1.0,1.0,1.0
3156464,1.0,1.0,1.0,1.0
3156465,1.0,1.0,1.0,1.0
3156467,1.0,1.0,1.0,1.0
3156468,1.0,1.0,1.0,1.0
3156469,1.0,1.0,1.0,1.0
3156470,1.0,1.0,1.0,1.0
3156471,1.0,1.0,1.0,1.0
3156472,1.0,1.0,1.0,1.0
3156473,1.0,1.0,1.0,1.0
3156475,1.0,1.0,1.0,1.0
3156476,1.0,1.0,1.0,1.0
3156478,1.0,1.0,1.0,1.0
3156483,1.0,1.0,1.0,1.0
3156485,1.0,1.0,1.0,1.0
3156486,1.0,1.0,1.0,1.0
3156488,1.0,1.0,1.0,1.0
3156489,1.0,1.0,1.0,1.0
3156490,1.0,1.0,1.0,1.0
3156491,1.0,1.0,1.0,1.0
3156494,1.0,1.0,1.0,1.0
3156495,1.0,1.0,1.0,1.0
3156496,1.0,1.0,1.0,1.0
3156497,1.0,1.0,1.0,1.0
3156498,1.0,1.0,1.0,1.0
3156500,1.0,1.0,1.0,1.0
3156504,1.0,1.0,1.0,1.0
3156505,1.0,1.0,1.0,1.0
3156509,1.0,1.0,1.0,1.0
3156512,1.0,1.0,1.0,1.0
3156513,1.0,1.0,1.0,1.0
3156515,1.0,1.0,1.0,1.0
3156516,1.0,1.0,1.0,1.0
3156517,1.0,1.0,1.0,1.0
3156520,1.0,1.0,1.0,1.0
3156521,1.0,1.0,1.0,1.0
3156522,1.0,1.0,1.0,1.0
3156523,1.0,1.0,1.0,1.0
3156524,1.0,1.0,1.0,1.0
3156525,1.0,1.0,1.0,1.0
3156527,1.0,1.0,1.0,1.0
3156530,1.0,1.0,1.0,1.0
3156532,1.0,1.0,1.0,1.0
3156535,1.0,1.0,1.0,1.0
3156537,1.0,1.0,1.0,1.0
3156538,1.0,1.0,1.0,1.0
3156539,1.0,1.0,1.0,1.0
3156541,1.0,1.0,1.0,1.0
3156545,1.0,1.0,1.0,1.0
3156547,1.0,1.0,1.0,1.0
3156548,1.0,1.0,1.0,1.0
3156552,1.0,1.0,1.0,1.0
3156553,1.0,1.0,1.0,1.0
3156555,1.0,1.0,1.0,1.0
3156556,1.0,1.0,1.0,1.0
3156557,1.0,1.0,1.0,1.0
3156559,1.0,1.0,1.0,1.0
3156560,1.0,1.0,1.0,1.0
3156561,1.0,1.0,1.0,1.0
3156563,1.0,1.0,1.0,1.0
3156564,1.0,1.0,1.0,1.0
3156567,1.0,1.0,1.0,1.0
3156570,1.0,1.0,1.0,1.0
3156571,1.0,1.0,1.0,1.0
3156572,1.0,1.0,1.0,1.0
3156574,1.0,1.0,1.0,1.0
3156575,1.0,1.0,1.0,1.0
3156576,1.0,1.0,1.0,1.0
3156577,1.0,1.0,1.0,1.0
3156578,1.0,1.0,1.0,1.0
3156581,1.0,1.0,1.0,1.0
3156585,1.0,1.0,1.0,1.0
3156586,1.0,1.0,1.0,1.0
3156587,1.0,1.0,1.0,1.0
3156588,1.0,1.0,1.0,1.0
3156589,1.0,1.0,1.0,1.0
3156590,1.0,1.0,1.0,1.0
3156591,1.0,1.0,1.0,1.0
3156593,1.0,1.0,1.0,1.0
3156594,1.0,1.0,1.0,1.0
3156596,1.0,1.0,1.0,1.0
3156599,1.0,1.0,1.0,1.0
3156602,1.0,1.0,1.0,1.0
3156603,1.0,1.0,1.0,1.0
3156605,1.0,1.0,1.0,1.0
3156606,1.0,1.0,1.0,1.0
3156607,1.0,1.0,1.0,1.0
3156610,1.0,1.0,1.0,1.0
3156611,1.0,1.0,1.0,1.0
3156612,1.0,1.0,1.0,1.0
3156613,1.0,1.0,1.0,1.0
3156615,1.0,1.0,1.0,1.0
3156616,1.0,1.0,1.0,1.0
3156618,1.0,1.0,1.0,1.0
3156619,1.0,1.0,1.0,1.0
3156623,1.0,1.0,1.0,1.0
3156624,1.0,1.0,1.0,1.0
3156625,1.0,1.0,1.0,1.0
3156630,1.0,1.0,1.0,1.0
3156632,1.0,1.0,1.0,1.0
3156635,1.0,1.0,1.0,1.0
3156636,1.0,1.0,1.0,1.0
3156637,1.0,1.0,1.0,1.0
3156640,1.0,1.0,1.0,1.0
3156642,1.0,1.0,1.0,1.0
3156643,1.0,1.0,1.0,1.0
3156644,1.0,1.0,1.0,1.0
3156646,1.0,1.0,1.0,1.0
3156647,1.0,1.0,1.0,1.0
3156650,1.0,1.0,1.0,1.0
3156652,1.0,1.0,1.0,1.0
3156654,1.0,1.0,1.0,1.0
3156656,1.0,1.0,1.0,1.0
3156657,1.0,1.0,1.0,1.0
3156658,1.0,1.0,1.0,1.0
3156659,1.0,1.0,1.0,1.0
3156660,1.0,1.0,1.0,1.0
3156661,1.0,1.0,1.0,1.0
3156663,1.0,1.0,1.0,1.0
3156664,1.0,1.0,1.0,1.0
3156666,1.0,1.0,1.0,1.0
3156668,1.0,1.0,1.0,1.0
3156672,1.0,1.0,1.0,1.0
3156674,1.0,1.0,1.0,1.0
3156675,1.0,1.0,1.0,1.0
3156677,1.0,1.0,1.0,1.0
3156678,1.0,1.0,1.0,1.0
3156679,1.0,1.0,1.0,1.0
3156681,1.0,1.0,1.0,1.0
3156687,1.0,1.0,1.0,1.0
3156689,1.0,1.0,1.0,1.0
3156691,1.0,1.0,1.0,1.0
3156693,1.0,1.0,1.0,1.0
3156696,1.0,1.0,1.0,1.0
3156699,1.0,1.0,1.0,1.0
3156700,1.0,1.0,1.0,1.0
3156701,1.0,1.0,1.0,1.0
3156703,1.0,1.0,1.0,1.0
3156709,1.0,1.0,1.0,1.0
3156713,1.0,1.0,1.0,1.0
3156717,1.0,1.0,1.0,1.0
3156719,1.0,1.0,1.0,1.0
3156721,1.0,1.0,1.0,1.0
3156722,1.0,1.0,1.0,1.0
3156724,1.0,1.0,1.0,1.0
3156726,1.0,1.0,1.0,1.0
3156728,1.0,1.0,1.0,1.0
3156732,1.0,1.0,1.0,1.0
3156734,1.0,1.0,1.0,1.0
3156735,1.0,1.0,1.0,1.0
3156736,1.0,1.0,1.0,1.0
3156737,1.0,1.0,1.0,1.0
3156742,1.0,1.0,1.0,1.0
3156743,1.0,1.0,1.0,1.0
3156744,1.0,1.0,1.0,1.0
3156746,1.0,1.0,1.0,1.0
3156747,1.0,1.0,1.0,1.0
3156748,1.0,1.0,1.0,1.0
3156752,1.0,1.0,1.0,1.0
3156753,1.0,1.0,1.0,1.0
3156755,1.0,1.0,1.0,1.0
3156756,1.0,1.0,1.0,1.0
3156759,1.0,1.0,1.0,1.0
3156760,1.0,1.0,1.0,1.0
3156763,1.0,1.0,1.0,1.0
3156764,1.0,1.0,1.0,1.0
3156766,1.0,1.0,1.0,1.0
3156768,1.0,1.0,1.0,1.0
3156770,1.0,1.0,1.0,1.0
3156771,1.0,1.0,1.0,1.0
3156772,1.0,1.0,1.0,1.0
3156773,1.0,1.0,1.0,1.0
3156774,1.0,1.0,1.0,1.0
3156775,1.0,1.0,1.0,1.0
3156776,1.0,1.0,1.0,1.0
3156777,1.0,1.0,1.0,1.0
3156779,1.0,1.0,1.0,1.0
3156780,1.0,1.0,1.0,1.0
3156783,1.0,1.0,1.0,1.0
3156785,1.0,1.0,1.0,1.0
3156787,1.0,1.0,1.0,1.0
3156788,1.0,1.0,1.0,1.0
3156789,1.0,1.0,1.0,1.0
3156790,1.0,1.0,1.0,1.0
3156792,1.0,1.0,1.0,1.0
3156793,1.0,1.0,1.0,1.0
3156794,1.0,1.0,1.0,1.0
3156795,1.0,1.0,1.0,1.0
3156796,1.0,1.0,1.0,1.0
3156797,1.0,1.0,1.0,1.0
3156799,1.0,1.0,1.0,1.0
3156801,1.0,1.0,1.0,1.0
3156802,1.0,1.0,1.0,1.0
3156804,1.0,1.0,1.0,1.0
3156806,1.0,1.0,1.0,1.0
3156808,1.0,1.0,1.0,1.0
3156812,1.0,1.0,1.0,1.0
3156813,1.0,1.0,1.0,1.0
3156815,1.0,1.0,1.0,1.0
3156816,1.0,1.0,1.0,1.0
3156817,1.0,1.0,1.0,1.0
3156818,1.0,1.0,1.0,1.0
3156820,1.0,1.0,1.0,1.0
3156821,1.0,1.0,1.0,1.0
3156822,1.0,1.0,1.0,1.0
3156823,1.0,1.0,1.0,1.0
3156824,1.0,1.0,1.0,1.0
3156825,1.0,1.0,1.0,1.0
3156826,1.0,1.0,1.0,1.0
3156827,1.0,1.0,1.0,1.0
3156828,1.0,1.0,1.0,1.0
3156829,1.0,1.0,1.0,1.0
3156830,1.0,1.0,1.0,1.0
3156831,1.0,1.0,1.0,1.0
3156832,1.0,1.0,1.0,1.0
3156833,1.0,1.0,1.0,1.0
3156834,1.0,1.0,1.0,1.0
3156837,1.0,1.0,1.0,1.0
3156838,1.0,1.0,1.0,1.0
3156839,1.0,1.0,1.0,1.0
3156841,1.0,1.0,1.0,1.0
3156842,1.0,1.0,1.0,1.0
3156843,1.0,1.0,1.0,1.0
3156844,1.0,1.0,1.0,1.0
3156845,1.0,1.0,1.0,1.0
3156846,1.0,1.0,1.0,1.0
3156847,1.0,1.0,1.0,1.0
3156849,1.0,1.0,1.0,1.0
3156850,1.0,1.0,1.0,1.0
3156853,1.0,1.0,1.0,1.0
3156854,1.0,1.0,1.0,1.0
3156857,1.0,1.0,1.0,1.0
3156858,1.0,1.0,1.0,1.0
3156859,1.0,1.0,1.0,1.0
3156863,1.0,1.0,1.0,1.0
3156864,1.0,1.0,1.0,1.0
3156865,1.0,1.0,1.0,1.0
3156866,1.0,1.0,1.0,1.0
3156867,1.0,1.0,1.0,1.0
3156868,1.0,1.0,1.0,1.0
3156870,1.0,1.0,1.0,1.0
3156873,1.0,1.0,1.0,1.0
3156874,1.0,1.0,1.0,1.0
3156876,1.0,1.0,1.0,1.0
3156877,1.0,1.0,1.0,1.0
3156878,1.0,1.0,1.0,1.0
3156879,1.0,1.0,1.0,1.0
3156880,1.0,1.0,1.0,1.0
3156882,1.0,1.0,1.0,1.0
3156883,1.0,1.0,1.0,1.0
3156885,1.0,1.0,1.0,1.0
3156886,1.0,1.0,1.0,1.0
3156889,1.0,1.0,1.0,1.0
3156891,1.0,1.0,1.0,1.0
3156894,1.0,1.0,1.0,1.0
3156897,1.0,1.0,1.0,1.0
3156901,1.0,1.0,1.0,1.0
3156902,1.0,1.0,1.0,1.0
3156903,1.0,1.0,1.0,1.0
3156904,1.0,1.0,1.0,1.0
3156905,1.0,1.0,1.0,1.0
3156906,1.0,1.0,1.0,1.0
3156907,1.0,1.0,1.0,1.0
3156909,1.0,1.0,1.0,1.0
3156910,1.0,1.0,1.0,1.0
3156911,1.0,1.0,1.0,1.0
3156912,1.0,1.0,1.0,1.0
3156913,1.0,1.0,1.0,1.0
3156915,1.0,1.0,1.0,1.0
3156918,1.0,1.0,1.0,1.0
3156919,1.0,1.0,1.0,1.0
3156920,1.0,1.0,1.0,1.0
3156921,1.0,1.0,1.0,1.0
3156922,1.0,1.0,1.0,1.0
3156923,1.0,1.0,1.0,1.0
3156924,1.0,1.0,1.0,1.0
3156926,1.0,1.0,1.0,1.0
3156927,1.0,1.0,1.0,1.0
3156928,1.0,1.0,1.0,1.0
3156929,1.0,1.0,1.0,1.0
3156930,1.0,1.0,1.0,1.0
3156931,1.0,1.0,1.0,1.0
3156934,1.0,1.0,1.0,1.0
3156936,1.0,1.0,1.0,1.0
3156937,1.0,1.0,1.0,1.0
3156938,1.0,1.0,1.0,1.0
3156940,1.0,1.0,1.0,1.0
3156944,1.0,1.0,1.0,1.0
3156945,1.0,1.0,1.0,1.0
3156946,1.0,1.0,1.0,1.0
3156947,1.0,1.0,1.0,1.0
3156949,1.0,1.0,1.0,1.0
3156950,1.0,1.0,1.0,1.0
3156952,1.0,1.0,1.0,1.0
3156954,1.0,1.0,1.0,1.0
3156956,1.0,1.0,1.0,1.0
3156960,1.0,1.0,1.0,1.0
3156961,1.0,1.0,1.0,1.0
3156964,1.0,1.0,1.0,1.0
3156965,1.0,1.0,1.0,1.0
3156967,1.0,1.0,1.0,1.0
3156968,1.0,1.0,1.0,1.0
3156969,1.0,1.0,1.0,1.0
3156970,1.0,1.0,1.0,1.0
3156971,1.0,1.0,1.0,1.0
3156972,1.0,1.0,1.0,1.0
3156975,1.0,1.0,1.0,1.0
3156976,1.0,1.0,1.0,1.0
3156978,1.0,1.0,1.0,1.0
3156981,1.0,1.0,1.0,1.0
3156987,1.0,1.0,1.0,1.0
3156988,1.0,1.0,1.0,1.0
3156990,1.0,1.0,1.0,1.0
3156991,1.0,1.0,1.0,1.0
3156993,1.0,1.0,1.0,1.0
3156994,1.0,1.0,1.0,1.0
3156996,1.0,1.0,1.0,1.0
3156998,1.0,1.0,1.0,1.0
3156999,1.0,1.0,1.0,1.0
3157001,1.0,1.0,1.0,1.0
3157006,1.0,1.0,1.0,1.0
3157007,1.0,1.0,1.0,1.0
3157008,1.0,1.0,1.0,1.0
3157011,1.0,1.0,1.0,1.0
3157013,1.0,1.0,1.0,1.0
3157014,1.0,1.0,1.0,1.0
3157016,1.0,1.0,1.0,1.0
3157017,1.0,1.0,1.0,1.0
3157018,1.0,1.0,1.0,1.0
3157020,1.0,1.0,1.0,1.0
3157021,1.0,1.0,1.0,1.0
3157023,1.0,1.0,1.0,1.0
3157024,1.0,1.0,1.0,1.0
3157026,1.0,1.0,1.0,1.0
3157027,1.0,1.0,1.0,1.0
3157029,1.0,1.0,1.0,1.0
